Timestamp,instructions,cpu-cycles,branch-misses,L1-dcache-load-misses,l2_rqsts.miss,LLC-load-misses
     0.013525333,56508663,46447218,463718,537733,721098,7517
     0.013833913,999736,724139,2221,14392,13590,295
