Timestamp,instructions,cpu-cycles,branch-misses,L1-dcache-load-misses,l2_rqsts.miss,LLC-load-misses
     0.025016130,72993963,74909658,651721,857153,1065267,23520
     0.025439318,1149243,1272469,2650,17369,16245,4435
